Town,Cases,Date,Lat,Lon,Deaths,CaseRate,Daily_reported_cases,Daily_reported_cases_MA7
Farmington,131,4/25/2020,41.7304216,-72.8430509,17,514,4,9
Farmington,147,4/26/2020,41.7304216,-72.8430509,17,576,16,11
Farmington,148,4/27/2020,41.7304216,-72.8430509,17,580,1,8
Farmington,148,4/28/2020,41.7304216,-72.8430509,18,580,0,7
Farmington,150,4/29/2020,41.7304216,-72.8430509,18,588,2,7
Farmington,155,4/30/2020,41.7304216,-72.8430509,19,608,5,6
Farmington,159,5/1/2020,41.7304216,-72.8430509,19,623,4,4
Farmington,161,5/2/2020,41.7304216,-72.8430509,19,631,2,4
Farmington,161,5/4/2020,41.7304216,-72.8430509,19,631,0,2
Sterling,0,3/24/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,3/25/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,3/26/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,3/27/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,3/28/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,3/29/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,3/30/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,3/31/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,4/1/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,4/2/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,4/3/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,4/4/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,4/5/2020,41.7012,-71.8159882,0,0,0,0
Sterling,0,4/6/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/7/2020,41.7012,-71.8159882,0,0,2,0
Sterling,2,4/8/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/9/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/10/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/11/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/12/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/13/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/14/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/15/2020,41.7012,-71.8159882,0,0,0,0
Sterling,2,4/16/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/17/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/18/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/19/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/20/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/21/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/22/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/23/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/24/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/25/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/26/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/27/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/28/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/29/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,4/30/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,5/1/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,5/2/2020,41.7012,-71.8159882,0,53,0,0
Sterling,2,5/4/2020,41.7012,-71.8159882,0,53,0,0
Warren,0,3/24/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,3/25/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,3/26/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,3/27/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,3/28/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,3/29/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,3/30/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,3/31/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/1/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/2/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/3/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/4/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/5/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/6/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/7/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/8/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/9/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/10/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/11/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/12/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/13/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/14/2020,41.7358548,-73.3428314,0,0,0,0
Warren,0,4/15/2020,41.7358548,-73.3428314,0,0,0,0
Warren,1,4/16/2020,41.7358548,-73.3428314,0,71,1,0
Warren,1,4/17/2020,41.7358548,-73.3428314,0,71,0,0
Warren,1,4/18/2020,41.7358548,-73.3428314,0,71,0,0
Warren,1,4/19/2020,41.7358548,-73.3428314,0,71,0,0
Warren,1,4/20/2020,41.7358548,-73.3428314,0,71,0,0
Warren,1,4/21/2020,41.7358548,-73.3428314,0,71,0,0
Warren,3,4/22/2020,41.7358548,-73.3428314,0,214,2,0
Warren,3,4/23/2020,41.7358548,-73.3428314,0,214,0,0
Warren,3,4/24/2020,41.7358548,-73.3428314,0,214,0,0
Warren,3,4/25/2020,41.7358548,-73.3428314,0,214,0,0
Warren,3,4/26/2020,41.7358548,-73.3428314,0,214,0,0
Warren,4,4/27/2020,41.7358548,-73.3428314,0,286,1,0
Warren,4,4/28/2020,41.7358548,-73.3428314,0,286,0,0
Warren,4,4/29/2020,41.7358548,-73.3428314,0,286,0,0
Warren,4,4/30/2020,41.7358548,-73.3428314,0,286,0,0
Warren,4,5/1/2020,41.7358548,-73.3428314,0,286,0,0
Warren,4,5/2/2020,41.7358548,-73.3428314,0,286,0,0
Warren,4,5/4/2020,41.7358548,-73.3428314,0,286,0,0
Kent,1,3/24/2020,41.729782,-73.45414,0,0,0,0
Kent,1,3/25/2020,41.729782,-73.45414,0,0,0,0
Kent,1,3/26/2020,41.729782,-73.45414,0,0,0,0
Kent,1,3/27/2020,41.729782,-73.45414,0,0,0,0
Kent,1,3/28/2020,41.729782,-73.45414,0,0,0,0
Kent,3,3/29/2020,41.729782,-73.45414,0,0,2,0
Kent,5,3/30/2020,41.729782,-73.45414,0,0,2,0
Kent,5,3/31/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/1/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/2/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/3/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/4/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/5/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/6/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/7/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/8/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/9/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/10/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/11/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/12/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/13/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/14/2020,41.729782,-73.45414,0,0,0,0
Kent,5,4/15/2020,41.729782,-73.45414,0,0,0,0
Kent,6,4/16/2020,41.729782,-73.45414,0,215,1,0
Kent,6,4/17/2020,41.729782,-73.45414,0,215,0,0
Kent,6,4/18/2020,41.729782,-73.45414,0,215,0,0
Kent,6,4/19/2020,41.729782,-73.45414,0,215,0,0
Kent,6,4/20/2020,41.729782,-73.45414,0,215,0,0
Kent,6,4/21/2020,41.729782,-73.45414,0,215,0,0
Kent,7,4/22/2020,41.729782,-73.45414,0,251,1,0
Kent,7,4/23/2020,41.729782,-73.45414,0,251,0,0
Kent,7,4/24/2020,41.729782,-73.45414,0,251,0,0
Kent,7,4/25/2020,41.729782,-73.45414,0,251,0,0
Kent,9,4/26/2020,41.729782,-73.45414,0,323,2,0
Kent,9,4/27/2020,41.729782,-73.45414,0,323,0,0
Kent,7,4/28/2020,41.729782,-73.45414,0,251,-2,0
Kent,7,4/29/2020,41.729782,-73.45414,0,251,0,0
Kent,7,4/30/2020,41.729782,-73.45414,0,251,0,0
Kent,7,5/1/2020,41.729782,-73.45414,0,251,0,0
Kent,7,5/2/2020,41.729782,-73.45414,0,251,0,0
Kent,7,5/4/2020,41.729782,-73.45414,0,251,0,0
Litchfield,2,3/24/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,2,3/25/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,2,3/26/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,2,3/27/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,2,3/28/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,2,3/29/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,3,3/30/2020,41.7409544,-73.1927832,0,0,1,0
Litchfield,3,3/31/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,4,4/1/2020,41.7409544,-73.1927832,0,0,1,0
Litchfield,4,4/2/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,6,4/3/2020,41.7409544,-73.1927832,0,0,2,0
Litchfield,7,4/4/2020,41.7409544,-73.1927832,0,0,1,0
Litchfield,8,4/5/2020,41.7409544,-73.1927832,0,0,1,0
Litchfield,9,4/6/2020,41.7409544,-73.1927832,0,0,1,0
Litchfield,9,4/7/2020,41.7409544,-73.1927832,0,0,0,0
Litchfield,11,4/8/2020,41.7409544,-73.1927832,1,0,2,1
Litchfield,11,4/9/2020,41.7409544,-73.1927832,1,0,0,1
Litchfield,11,4/10/2020,41.7409544,-73.1927832,1,0,0,0
Litchfield,12,4/11/2020,41.7409544,-73.1927832,1,0,1,0
Litchfield,13,4/12/2020,41.7409544,-73.1927832,1,0,1,0
Litchfield,13,4/13/2020,41.7409544,-73.1927832,1,0,0,0
Litchfield,13,4/14/2020,41.7409544,-73.1927832,2,0,0,0
Litchfield,12,4/15/2020,41.7409544,-73.1927832,2,0,-1,0
Litchfield,12,4/16/2020,41.7409544,-73.1927832,2,148,0,0
Litchfield,10,4/17/2020,41.7409544,-73.1927832,2,123,-2,0
Litchfield,11,4/18/2020,41.7409544,-73.1927832,2,135,1,0
Litchfield,12,4/19/2020,41.7409544,-73.1927832,2,148,1,0
Litchfield,14,4/20/2020,41.7409544,-73.1927832,2,172,2,0
Litchfield,14,4/21/2020,41.7409544,-73.1927832,2,172,0,0
Litchfield,14,4/22/2020,41.7409544,-73.1927832,2,172,0,0
Litchfield,15,4/23/2020,41.7409544,-73.1927832,2,185,1,0
Litchfield,19,4/24/2020,41.7409544,-73.1927832,2,234,4,1
Litchfield,20,4/25/2020,41.7409544,-73.1927832,2,246,1,1
Litchfield,20,4/26/2020,41.7409544,-73.1927832,2,246,0,1
Litchfield,21,4/27/2020,41.7409544,-73.1927832,2,258,1,1
Litchfield,24,4/28/2020,41.7409544,-73.1927832,2,295,3,1
Litchfield,24,4/29/2020,41.7409544,-73.1927832,2,295,0,1
Litchfield,26,4/30/2020,41.7409544,-73.1927832,2,320,2,1
Litchfield,29,5/1/2020,41.7409544,-73.1927832,2,357,3,1
Litchfield,29,5/2/2020,41.7409544,-73.1927832,2,357,0,1
Litchfield,29,5/4/2020,41.7409544,-73.1927832,3,357,0,1
Harwinton,2,3/24/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,3/25/2020,41.7613447,-73.0604432,0,0,2,0
Harwinton,4,3/26/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,3/27/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,3/28/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,3/29/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,3/30/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,3/31/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,4/1/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,4,4/2/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,5,4/3/2020,41.7613447,-73.0604432,0,0,1,0
Harwinton,5,4/4/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,5,4/5/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,6,4/6/2020,41.7613447,-73.0604432,0,0,1,0
Harwinton,6,4/7/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,7,4/8/2020,41.7613447,-73.0604432,0,0,1,0
Harwinton,7,4/9/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,7,4/10/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,9,4/11/2020,41.7613447,-73.0604432,0,0,2,0
Harwinton,9,4/12/2020,41.7613447,-73.0604432,0,0,0,0
Harwinton,10,4/13/2020,41.7613447,-73.0604432,0,0,1,0
Harwinton,10,4/14/2020,41.7613447,-73.0604432,2,0,0,0
Harwinton,11,4/15/2020,41.7613447,-73.0604432,2,0,1,0
Harwinton,13,4/16/2020,41.7613447,-73.0604432,2,239,2,0
Harwinton,14,4/17/2020,41.7613447,-73.0604432,2,258,1,1
Harwinton,15,4/18/2020,41.7613447,-73.0604432,2,276,1,0
Harwinton,14,4/19/2020,41.7613447,-73.0604432,2,258,-1,0
Harwinton,18,4/20/2020,41.7613447,-73.0604432,2,331,4,1
Harwinton,18,4/21/2020,41.7613447,-73.0604432,2,331,0,1
Harwinton,19,4/22/2020,41.7613447,-73.0604432,2,350,1,1
Harwinton,19,4/23/2020,41.7613447,-73.0604432,2,350,0,0
Harwinton,20,4/24/2020,41.7613447,-73.0604432,2,368,1,0
Harwinton,22,4/25/2020,41.7613447,-73.0604432,2,405,2,1
Harwinton,22,4/26/2020,41.7613447,-73.0604432,2,405,0,1
Harwinton,22,4/27/2020,41.7613447,-73.0604432,2,405,0,0
Harwinton,22,4/28/2020,41.7613447,-73.0604432,2,405,0,0
Harwinton,23,4/29/2020,41.7613447,-73.0604432,2,424,1,0
Harwinton,26,4/30/2020,41.7613447,-73.0604432,2,479,3,1
Harwinton,26,5/1/2020,41.7613447,-73.0604432,2,479,0,0
Harwinton,26,5/2/2020,41.7613447,-73.0604432,2,479,0,0
Harwinton,26,5/4/2020,41.7613447,-73.0604432,2,479,0,0
East Hartford,2,3/24/2020,41.7606953,-72.6076462,0,0,0,0
East Hartford,4,3/25/2020,41.7606953,-72.6076462,0,0,2,0
East Hartford,4,3/26/2020,41.7606953,-72.6076462,0,0,0,0
East Hartford,3,3/27/2020,41.7606953,-72.6076462,0,0,-1,0
East Hartford,5,3/28/2020,41.7606953,-72.6076462,0,0,2,0
East Hartford,11,3/29/2020,41.7606953,-72.6076462,0,0,6,0
East Hartford,17,3/30/2020,41.7606953,-72.6076462,0,0,6,0
East Hartford,21,3/31/2020,41.7606953,-72.6076462,0,0,4,2
East Hartford,23,4/1/2020,41.7606953,-72.6076462,1,0,2,2
East Hartford,26,4/2/2020,41.7606953,-72.6076462,2,0,3,3
East Hartford,34,4/3/2020,41.7606953,-72.6076462,2,0,8,4
East Hartford,39,4/4/2020,41.7606953,-72.6076462,2,0,5,4
East Hartford,40,4/5/2020,41.7606953,-72.6076462,2,0,1,4
East Hartford,48,4/6/2020,41.7606953,-72.6076462,1,0,8,4
East Hartford,60,4/7/2020,41.7606953,-72.6076462,3,0,12,5
East Hartford,79,4/8/2020,41.7606953,-72.6076462,4,0,19,8
East Hartford,86,4/9/2020,41.7606953,-72.6076462,4,0,7,8
East Hartford,92,4/10/2020,41.7606953,-72.6076462,4,0,6,8
East Hartford,102,4/11/2020,41.7606953,-72.6076462,6,0,10,9
East Hartford,111,4/12/2020,41.7606953,-72.6076462,9,0,9,10
East Hartford,137,4/13/2020,41.7606953,-72.6076462,11,0,26,12
East Hartford,145,4/14/2020,41.7606953,-72.6076462,12,0,8,12
East Hartford,152,4/15/2020,41.7606953,-72.6076462,16,0,7,10
East Hartford,188,4/16/2020,41.7606953,-72.6076462,19,376,36,14
East Hartford,205,4/17/2020,41.7606953,-72.6076462,21,410,17,16
East Hartford,222,4/18/2020,41.7606953,-72.6076462,25,444,17,17
East Hartford,233,4/19/2020,41.7606953,-72.6076462,26,466,11,17
East Hartford,260,4/20/2020,41.7606953,-72.6076462,31,520,27,17
East Hartford,274,4/21/2020,41.7606953,-72.6076462,33,548,14,18
East Hartford,285,4/22/2020,41.7606953,-72.6076462,37,570,11,19
East Hartford,301,4/23/2020,41.7606953,-72.6076462,40,602,16,16
East Hartford,337,4/24/2020,41.7606953,-72.6076462,45,674,36,18
East Hartford,363,4/25/2020,41.7606953,-72.6076462,48,726,26,20
East Hartford,392,4/26/2020,41.7606953,-72.6076462,49,784,29,22
East Hartford,417,4/27/2020,41.7606953,-72.6076462,52,834,25,22
East Hartford,423,4/28/2020,41.7606953,-72.6076462,53,846,6,21
East Hartford,440,4/29/2020,41.7606953,-72.6076462,54,880,17,22
East Hartford,458,4/30/2020,41.7606953,-72.6076462,57,916,18,22
East Hartford,474,5/1/2020,41.7606953,-72.6076462,57,948,16,19
East Hartford,482,5/2/2020,41.7606953,-72.6076462,57,964,8,17
East Hartford,488,5/4/2020,41.7606953,-72.6076462,59,976,6,13
West Hartford,6,3/24/2020,41.7665678,-72.7549435,0,0,0,0
West Hartford,6,3/25/2020,41.7665678,-72.7549435,0,0,0,0
West Hartford,6,3/26/2020,41.7665678,-72.7549435,0,0,0,0
West Hartford,9,3/27/2020,41.7665678,-72.7549435,0,0,3,0
West Hartford,9,3/28/2020,41.7665678,-72.7549435,0,0,0,0
West Hartford,9,3/29/2020,41.7665678,-72.7549435,0,0,0,0
West Hartford,12,3/30/2020,41.7665678,-72.7549435,0,0,3,0
West Hartford,20,3/31/2020,41.7665678,-72.7549435,0,0,8,2
West Hartford,23,4/1/2020,41.7665678,-72.7549435,0,0,3,2
West Hartford,24,4/2/2020,41.7665678,-72.7549435,1,0,1,2
West Hartford,36,4/3/2020,41.7665678,-72.7549435,1,0,12,3
West Hartford,36,4/4/2020,41.7665678,-72.7549435,1,0,0,3
West Hartford,36,4/5/2020,41.7665678,-72.7549435,1,0,0,3
West Hartford,43,4/6/2020,41.7665678,-72.7549435,1,0,7,4
West Hartford,51,4/7/2020,41.7665678,-72.7549435,2,0,8,4
West Hartford,66,4/8/2020,41.7665678,-72.7549435,2,0,15,6
West Hartford,69,4/9/2020,41.7665678,-72.7549435,2,0,3,6
West Hartford,75,4/10/2020,41.7665678,-72.7549435,3,0,6,5
West Hartford,88,4/11/2020,41.7665678,-72.7549435,6,0,13,7
West Hartford,92,4/12/2020,41.7665678,-72.7549435,8,0,4,8
West Hartford,114,4/13/2020,41.7665678,-72.7549435,12,0,22,10
West Hartford,121,4/14/2020,41.7665678,-72.7549435,12,0,7,10
West Hartford,142,4/15/2020,41.7665678,-72.7549435,17,0,21,10
West Hartford,154,4/16/2020,41.7665678,-72.7549435,18,245,12,12
West Hartford,162,4/17/2020,41.7665678,-72.7549435,19,257,8,12
West Hartford,168,4/18/2020,41.7665678,-72.7549435,19,267,6,11
West Hartford,174,4/19/2020,41.7665678,-72.7549435,19,276,6,11
West Hartford,192,4/20/2020,41.7665678,-72.7549435,20,305,18,11
West Hartford,197,4/21/2020,41.7665678,-72.7549435,23,313,5,10
West Hartford,216,4/22/2020,41.7665678,-72.7549435,27,343,19,10
West Hartford,222,4/23/2020,41.7665678,-72.7549435,30,353,6,9
West Hartford,238,4/24/2020,41.7665678,-72.7549435,33,378,16,10
West Hartford,249,4/25/2020,41.7665678,-72.7549435,38,396,11,11
West Hartford,267,4/26/2020,41.7665678,-72.7549435,41,424,18,13
West Hartford,284,4/27/2020,41.7665678,-72.7549435,47,451,17,13
West Hartford,285,4/28/2020,41.7665678,-72.7549435,48,453,1,12
West Hartford,300,4/29/2020,41.7665678,-72.7549435,49,477,15,12
West Hartford,311,4/30/2020,41.7665678,-72.7549435,50,494,11,12
West Hartford,332,5/1/2020,41.7665678,-72.7549435,51,527,21,13
West Hartford,336,5/2/2020,41.7665678,-72.7549435,57,534,4,12
West Hartford,341,5/4/2020,41.7665678,-72.7549435,62,542,5,10
Bolton,1,3/24/2020,41.7645883,-72.4375755,0,0,0,0
Bolton,2,3/25/2020,41.7645883,-72.4375755,0,0,1,0
Bolton,2,3/26/2020,41.7645883,-72.4375755,0,0,0,0
Bolton,2,3/27/2020,41.7645883,-72.4375755,0,0,0,0
Bolton,2,3/28/2020,41.7645883,-72.4375755,0,0,0,0
Bolton,2,3/29/2020,41.7645883,-72.4375755,0,0,0,0
Bolton,2,3/30/2020,41.7645883,-72.4375755,0,0,0,0
Bolton,2,3/31/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,2,4/1/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,3,4/2/2020,41.7645883,-72.4375755,2,0,1,0
Bolton,4,4/3/2020,41.7645883,-72.4375755,2,0,1,0
Bolton,4,4/4/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,4,4/5/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,5,4/6/2020,41.7645883,-72.4375755,2,0,1,0
Bolton,5,4/7/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,5,4/8/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,6,4/9/2020,41.7645883,-72.4375755,2,0,1,0
Bolton,6,4/10/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,6,4/11/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,8,4/12/2020,41.7645883,-72.4375755,2,0,2,0
Bolton,8,4/13/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,8,4/14/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,8,4/15/2020,41.7645883,-72.4375755,2,0,0,0
Bolton,8,4/16/2020,41.7645883,-72.4375755,2,164,0,0
Bolton,9,4/17/2020,41.7645883,-72.4375755,2,184,1,0
Bolton,9,4/18/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/19/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/20/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/21/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/22/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/23/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/24/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/25/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/26/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/27/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/28/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,9,4/29/2020,41.7645883,-72.4375755,2,184,0,0
Bolton,10,4/30/2020,41.7645883,-72.4375755,2,204,1,0
Bolton,11,5/1/2020,41.7645883,-72.4375755,2,225,1,0
Bolton,13,5/2/2020,41.7645883,-72.4375755,3,266,2,0
Bolton,13,5/4/2020,41.7645883,-72.4375755,3,266,0,0
Hartford,14,3/24/2020,41.7660453,-72.6833394,0,0,0,0
Hartford,20,3/25/2020,41.7660453,-72.6833394,0,0,6,0
Hartford,21,3/26/2020,41.7660453,-72.6833394,0,0,1,0
Hartford,21,3/27/2020,41.7660453,-72.6833394,0,0,0,0
Hartford,28,3/28/2020,41.7660453,-72.6833394,0,0,7,0
Hartford,39,3/29/2020,41.7660453,-72.6833394,0,0,11,0
Hartford,49,3/30/2020,41.7660453,-72.6833394,0,0,10,0
Hartford,65,3/31/2020,41.7660453,-72.6833394,3,0,16,7
Hartford,74,4/1/2020,41.7660453,-72.6833394,4,0,9,7
Hartford,90,4/2/2020,41.7660453,-72.6833394,4,0,16,9
Hartford,125,4/3/2020,41.7660453,-72.6833394,3,0,35,14
Hartford,125,4/4/2020,41.7660453,-72.6833394,6,0,0,13
Hartford,125,4/5/2020,41.7660453,-72.6833394,7,0,0,12
Hartford,147,4/6/2020,41.7660453,-72.6833394,7,0,22,14
Hartford,165,4/7/2020,41.7660453,-72.6833394,8,0,18,14
Hartford,227,4/8/2020,41.7660453,-72.6833394,13,0,62,21
Hartford,270,4/9/2020,41.7660453,-72.6833394,14,0,43,25
Hartford,300,4/10/2020,41.7660453,-72.6833394,17,0,30,25
Hartford,357,4/11/2020,41.7660453,-72.6833394,18,0,57,33
Hartford,366,4/12/2020,41.7660453,-72.6833394,19,0,9,34
Hartford,432,4/13/2020,41.7660453,-72.6833394,21,0,66,40
Hartford,458,4/14/2020,41.7660453,-72.6833394,26,0,26,41
Hartford,492,4/15/2020,41.7660453,-72.6833394,31,0,34,37
Hartford,537,4/16/2020,41.7660453,-72.6833394,36,438,45,38
Hartford,567,4/17/2020,41.7660453,-72.6833394,42,463,30,38
Hartford,591,4/18/2020,41.7660453,-72.6833394,46,482,24,33
Hartford,616,4/19/2020,41.7660453,-72.6833394,46,503,25,35
Hartford,704,4/20/2020,41.7660453,-72.6833394,55,574,88,38
Hartford,724,4/21/2020,41.7660453,-72.6833394,56,591,20,38
Hartford,751,4/22/2020,41.7660453,-72.6833394,61,613,27,37
Hartford,783,4/23/2020,41.7660453,-72.6833394,68,639,32,35
Hartford,821,4/24/2020,41.7660453,-72.6833394,72,670,38,36
Hartford,848,4/25/2020,41.7660453,-72.6833394,74,692,27,36
Hartford,898,4/26/2020,41.7660453,-72.6833394,75,733,50,40
Hartford,924,4/27/2020,41.7660453,-72.6833394,77,754,26,31
Hartford,943,4/28/2020,41.7660453,-72.6833394,79,769,19,31
Hartford,991,4/29/2020,41.7660453,-72.6833394,83,808,48,34
Hartford,1025,4/30/2020,41.7660453,-72.6833394,86,836,34,34
Hartford,1105,5/1/2020,41.7660453,-72.6833394,87,901,80,40
Hartford,1154,5/2/2020,41.7660453,-72.6833394,90,941,49,43
Hartford,1167,5/4/2020,41.7660453,-72.6833394,96,952,13,38
Burlington,1,3/24/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,1,3/25/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,1,3/26/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,3,3/27/2020,41.7575167,-72.9575607,0,0,2,0
Burlington,4,3/28/2020,41.7575167,-72.9575607,0,0,1,0
Burlington,4,3/29/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,4,3/30/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,5,3/31/2020,41.7575167,-72.9575607,0,0,1,0
Burlington,5,4/1/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,5,4/2/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,6,4/3/2020,41.7575167,-72.9575607,0,0,1,0
Burlington,6,4/4/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,6,4/5/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,6,4/6/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,6,4/7/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,7,4/8/2020,41.7575167,-72.9575607,0,0,1,0
Burlington,9,4/9/2020,41.7575167,-72.9575607,0,0,2,0
Burlington,11,4/10/2020,41.7575167,-72.9575607,0,0,2,0
Burlington,12,4/11/2020,41.7575167,-72.9575607,0,0,1,0
Burlington,12,4/12/2020,41.7575167,-72.9575607,0,0,0,0
Burlington,13,4/13/2020,41.7575167,-72.9575607,0,0,1,1
